Stature,Head breadth,Head depth,Head circumference,Face length
1738.0,152.0,201.0,573.0,121.0
1577.0,145.0,184.0,535.0,109.0
1647.0,133.0,186.0,530.0,110.0
1557.0,148.0,182.0,536.0,108.0
1811.0,159.0,193.0,572.0,127.0
1727.0,155.0,213.0,607.0,130.0
1508.0,135.0,191.0,555.0,103.0
1878.0,150.0,202.0,576.0,122.0
1619.0,147.0,201.0,589.0,114.0
1586.0,154.0,174.0,548.0,108.0
1667.0,166.0,200.0,586.0,112.0
1572.0,148.0,182.0,543.0,107.0
1509.0,145.0,178.0,526.0,101.0
1612.0,152.0,194.0,564.0,115.0
1638.0,157.0,198.0,575.0,120.0
1545.0,146.0,174.0,527.0,104.0
1700.0,155.0,196.0,573.0,117.0
1590.0,162.0,182.0,568.0,111.0
1647.0,143.0,182.0,538.0,106.0
1586.0,146.0,183.0,545.0,115.0
1858.0,158.0,201.0,581.0,134.0
1708.0,157.0,203.0,584.0,126.0
1658.0,135.0,184.0,538.0,106.0
1636.0,135.0,190.0,560.0,117.0
1636.0,145.0,187.0,544.0,123.0
1723.0,171.0,192.0,577.0,124.0
1668.0,163.0,198.0,592.0,117.0
1679.0,158.0,205.0,588.0,121.0
1627.0,143.0,181.0,549.0,113.0
1645.0,151.0,203.0,569.0,117.0
1809.0,147.0,203.0,567.0,115.0
1582.0,143.0,190.0,536.0,112.0
1728.0,153.0,188.0,567.0,113.0
1704.0,151.0,182.0,551.0,110.0
1595.0,147.0,186.0,555.0,102.0
1640.0,145.0,172.0,525.0,105.0
1611.0,153.0,189.0,569.0,118.0
1660.0,163.0,183.0,556.0,115.0
1587.0,160.0,181.0,549.0,119.0
1585.0,155.0,182.0,549.0,116.0
1779.0,146.0,193.0,549.0,117.0
1648.0,146.0,199.0,564.0,113.0
1705.0,150.0,193.0,557.0,118.0
1560.0,141.0,183.0,541.0,105.0
1697.0,149.0,185.0,546.0,120.0
1557.0,153.0,189.0,563.0,113.0
1738.0,157.0,193.0,568.0,121.0
1723.0,154.0,192.0,570.0,116.0
1693.0,148.0,194.0,552.0,112.0
1530.0,143.0,187.0,542.0,114.0
1733.0,168.0,182.0,558.0,123.0
1690.0,157.0,195.0,608.0,131.0
1741.0,153.0,197.0,553.0,118.0
1728.0,155.0,199.0,584.0,114.0
1643.0,153.0,186.0,537.0,114.0
1709.0,154.0,194.0,561.0,118.0
1996.0,151.0,208.0,588.0,132.0
1630.0,144.0,198.0,561.0,120.0
1564.0,150.0,172.0,532.0,114.0
1535.0,146.0,182.0,554.0,103.0
1644.0,150.0,187.0,553.0,113.0
1629.0,152.0,184.0,542.0,120.0
1643.0,138.0,178.0,524.0,111.0
1594.0,142.0,187.0,541.0,111.0
1854.0,156.0,208.0,594.0,133.0
1801.0,159.0,199.0,582.0,139.0
1586.0,147.0,179.0,532.0,110.0
1502.0,152.0,182.0,554.0,98.0
1575.0,154.0,178.0,554.0,104.0
1603.0,144.0,186.0,541.0,112.0
1645.0,147.0,186.0,570.0,111.0
1711.0,147.0,179.0,528.0,119.0
1739.0,153.0,200.0,571.0,120.0
1589.0,155.0,191.0,580.0,111.0
1601.0,151.0,181.0,549.0,101.0
1509.0,144.0,185.0,537.0,117.0
1580.0,139.0,179.0,519.0,110.0
1649.0,146.0,185.0,559.0,112.0
1553.0,152.0,174.0,529.0,103.0
1768.0,137.0,187.0,534.0,111.0
1575.0,143.0,175.0,522.0,104.0
1631.0,146.0,193.0,569.0,112.0
1721.0,148.0,206.0,572.0,121.0
1699.0,163.0,189.0,566.0,119.0
1579.0,152.0,187.0,556.0,110.0
1824.0,151.0,200.0,563.0,118.0
1694.0,159.0,199.0,583.0,113.0
1595.0,148.0,170.0,525.0,113.0
1752.0,163.0,191.0,594.0,130.0
1549.0,152.0,182.0,545.0,112.0
1535.0,157.0,168.0,522.0,108.0
1645.0,158.0,189.0,555.0,117.0
1507.0,153.0,173.0,528.0,102.0
1794.0,143.0,194.0,554.0,120.0
1689.0,162.0,193.0,568.0,126.0
1712.0,158.0,184.0,546.0,124.0
1661.0,163.0,197.0,590.0,111.0
1641.0,156.0,195.0,565.0,116.0
1590.0,152.0,193.0,552.0,107.0
1703.0,164.0,182.0,558.0,122.0
1659.0,143.0,181.0,524.0,102.0
1560.0,148.0,183.0,536.0,113.0
1555.0,146.0,180.0,541.0,112.0
1746.0,153.0,198.0,585.0,131.0
1492.0,162.0,188.0,558.0,115.0
1655.0,163.0,189.0,572.0,131.0
1671.0,143.0,187.0,548.0,108.0
1593.0,152.0,188.0,557.0,109.0
1594.0,150.0,189.0,556.0,114.0
1666.0,154.0,192.0,556.0,122.0
1512.0,152.0,181.0,543.0,100.0
1458.0,153.0,195.0,562.0,116.0
1560.0,157.0,179.0,544.0,103.0
1584.0,147.0,173.0,523.0,114.0
1686.0,155.0,190.0,562.0,115.0
1445.0,147.0,185.0,540.0,105.0
1698.0,140.0,192.0,538.0,111.0
1607.0,143.0,186.0,531.0,112.0
1505.0,152.0,193.0,554.0,113.0
1726.0,174.0,192.0,586.0,114.0
1646.0,153.0,186.0,547.0,113.0
1634.0,142.0,182.0,540.0,112.0
1758.0,156.0,197.0,569.0,127.0
1693.0,156.0,184.0,552.0,134.0
1719.0,157.0,203.0,581.0,122.0
1679.0,168.0,192.0,587.0,127.0
1770.0,143.0,189.0,537.0,104.0
1595.0,154.0,181.0,550.0,110.0
1667.0,166.0,193.0,579.0,121.0
1634.0,153.0,186.0,541.0,116.0
1512.0,143.0,182.0,514.0,101.0
1542.0,149.0,185.0,548.0,112.0
1624.0,156.0,181.0,551.0,107.0
1519.0,158.0,189.0,563.0,120.0
1474.0,149.0,167.0,522.0,103.0
1748.0,168.0,184.0,569.0,105.0
1504.0,148.0,188.0,546.0,108.0
1629.0,154.0,202.0,568.0,129.0
1601.0,156.0,182.0,563.0,120.0
1574.0,142.0,194.0,557.0,106.0
1530.0,158.0,174.0,542.0,117.0
1678.0,145.0,175.0,517.0,112.0
1655.0,148.0,189.0,561.0,119.0
1563.0,145.0,184.0,531.0,118.0
1611.0,151.0,178.0,534.0,110.0
1579.0,161.0,199.0,578.0,126.0
1718.0,160.0,186.0,552.0,115.0
1605.0,147.0,171.0,531.0,110.0
1813.0,159.0,204.0,590.0,131.0
1604.0,139.0,187.0,528.0,109.0
1604.0,144.0,194.0,555.0,103.0
1627.0,159.0,197.0,576.0,111.0
1703.0,145.0,195.0,584.0,104.0
1649.0,154.0,183.0,543.0,111.0
1794.0,171.0,198.0,586.0,123.0
1523.0,147.0,170.0,520.0,100.0
1666.0,153.0,188.0,549.0,115.0
1614.0,153.0,187.0,553.0,110.0
1620.0,145.0,191.0,554.0,109.0
1868.0,148.0,210.0,596.0,125.0
1583.0,153.0,173.0,531.0,108.0
1591.0,152.0,185.0,550.0,116.0
1695.0,145.0,187.0,541.0,115.0
1553.0,143.0,183.0,534.0,102.0
1485.0,135.0,168.0,500.0,95.0
1704.0,146.0,184.0,549.0,100.0
1818.0,163.0,214.0,606.0,134.0
1688.0,150.0,186.0,554.0,119.0
1750.0,158.0,199.0,572.0,118.0
1639.0,167.0,201.0,602.0,125.0
1634.0,142.0,183.0,536.0,108.0
1548.0,145.0,188.0,523.0,108.0
1624.0,142.0,185.0,530.0,107.0
1654.0,152.0,190.0,585.0,111.0
1715.0,152.0,191.0,564.0,123.0
1808.0,161.0,206.0,591.0,117.0
1680.0,147.0,192.0,560.0,95.0
1657.0,151.0,191.0,547.0,117.0
1554.0,145.0,191.0,553.0,112.0
1628.0,153.0,192.0,593.0,110.0
1800.0,146.0,208.0,595.0,121.0
1777.0,155.0,203.0,583.0,124.0
1643.0,151.0,182.0,544.0,118.0
1569.0,141.0,186.0,530.0,107.0
1612.0,146.0,191.0,552.0,95.0
1644.0,148.0,195.0,545.0,112.0
1695.0,150.0,201.0,582.0,115.0
1747.0,153.0,198.0,555.0,121.0
1524.0,141.0,190.0,547.0,106.0
1552.0,151.0,185.0,585.0,106.0
1579.0,145.0,184.0,539.0,111.0
1564.0,152.0,180.0,544.0,96.0
1691.0,155.0,188.0,567.0,121.0
1560.0,148.0,195.0,555.0,106.0
1678.0,150.0,200.0,571.0,114.0
1524.0,148.0,185.0,525.0,98.0
1684.0,163.0,197.0,602.0,128.0
1819.0,148.0,205.0,577.0,116.0
1697.0,147.0,199.0,566.0,131.0
1777.0,146.0,206.0,569.0,121.0
1774.0,153.0,200.0,597.0,127.0
1697.0,151.0,201.0,580.0,120.0
1640.0,135.0,185.0,529.0,100.0
1598.0,147.0,176.0,536.0,106.0
1786.0,152.0,198.0,566.0,115.0
1575.0,147.0,183.0,546.0,102.0
1644.0,150.0,187.0,557.0,111.0
1750.0,163.0,196.0,582.0,132.0
1554.0,145.0,190.0,548.0,103.0
1593.0,144.0,188.0,545.0,120.0
1734.0,148.0,204.0,578.0,126.0
1635.0,139.0,184.0,536.0,99.0
1574.0,139.0,184.0,532.0,99.0
1662.0,152.0,194.0,565.0,106.0
1580.0,132.0,183.0,521.0,94.0
1778.0,163.0,213.0,607.0,126.0
1719.0,170.0,203.0,599.0,128.0
1773.0,146.0,199.0,562.0,131.0
1723.0,159.0,197.0,578.0,130.0
1525.0,140.0,182.0,521.0,103.0
1623.0,157.0,201.0,583.0,119.0
1625.0,148.0,195.0,550.0,101.0
1626.0,157.0,190.0,558.0,120.0
1742.0,154.0,205.0,580.0,125.0
1594.0,154.0,188.0,557.0,112.0
1813.0,164.0,212.0,622.0,130.0
1650.0,148.0,196.0,557.0,107.0
1687.0,152.0,182.0,556.0,109.0
1901.0,167.0,201.0,591.0,109.0
1821.0,163.0,194.0,593.0,119.0
1654.0,145.0,193.0,543.0,103.0
1771.0,151.0,196.0,562.0,127.0
1651.0,140.0,180.0,525.0,103.0
1615.0,147.0,198.0,547.0,106.0
1733.0,151.0,193.0,562.0,126.0
1517.0,148.0,186.0,539.0,105.0
1862.0,161.0,212.0,603.0,150.0
1713.0,141.0,189.0,548.0,114.0
1702.0,157.0,197.0,569.0,113.0
1664.0,148.0,198.0,562.0,112.0
1899.0,167.0,216.0,624.0,133.0
1519.0,146.0,184.0,534.0,114.0
1849.0,145.0,216.0,596.0,121.0
1712.0,156.0,203.0,584.0,120.0
1576.0,143.0,192.0,542.0,100.0
1635.0,164.0,191.0,581.0,118.0
1759.0,153.0,201.0,568.0,122.0
1750.0,142.0,207.0,565.0,142.0
1751.0,145.0,199.0,562.0,127.0
1623.0,151.0,188.0,554.0,106.0
1691.0,146.0,188.0,545.0,107.0
1753.0,149.0,194.0,556.0,136.0
1682.0,153.0,200.0,567.0,130.0
1726.0,152.0,202.0,566.0,130.0
1663.0,140.0,188.0,537.0,118.0
1859.0,161.0,200.0,589.0,116.0
1867.0,157.0,204.0,587.0,123.0
1819.0,154.0,198.0,586.0,122.0
1931.0,172.0,214.0,630.0,124.0
1645.0,153.0,184.0,555.0,106.0
1567.0,152.0,190.0,553.0,103.0
1600.0,144.0,185.0,536.0,110.0
1654.0,149.0,183.0,542.0,104.0
1798.0,156.0,208.0,590.0,120.0
1866.0,158.0,207.0,606.0,131.0
1865.0,147.0,200.0,575.0,120.0
1695.0,159.0,208.0,596.0,121.0
1508.0,133.0,176.0,494.0,101.0
1695.0,147.0,198.0,564.0,121.0
1886.0,163.0,202.0,589.0,126.0
1508.0,138.0,184.0,530.0,93.0
1747.0,156.0,197.0,571.0,140.0
1585.0,151.0,184.0,545.0,110.0
1703.0,140.0,188.0,543.0,119.0
1678.0,149.0,197.0,557.0,113.0
1803.0,152.0,197.0,564.0,125.0
1612.0,148.0,193.0,549.0,116.0
1702.0,137.0,192.0,548.0,118.0
1616.0,138.0,184.0,536.0,105.0
1875.0,154.0,198.0,578.0,124.0
1728.0,150.0,193.0,566.0,111.0
1620.0,148.0,195.0,560.0,108.0
1708.0,153.0,189.0,564.0,125.0
1706.0,152.0,200.0,581.0,127.0
1774.0,149.0,196.0,564.0,121.0
1940.0,156.0,205.0,581.0,122.0
1758.0,149.0,192.0,560.0,122.0
1816.0,152.0,201.0,578.0,128.0
1782.0,152.0,194.0,559.0,121.0
1692.0,150.0,201.0,571.0,114.0
1689.0,149.0,198.0,569.0,122.0
1861.0,158.0,193.0,564.0,132.0
1756.0,154.0,203.0,585.0,128.0
1755.0,154.0,200.0,574.0,129.0
1744.0,145.0,194.0,550.0,105.0
1622.0,141.0,184.0,524.0,112.0
1913.0,149.0,205.0,588.0,121.0
2068.0,151.0,220.0,622.0,127.0
1723.0,159.0,198.0,576.0,110.0
1735.0,145.0,191.0,548.0,111.0
1755.0,151.0,201.0,568.0,126.0
1750.0,149.0,201.0,572.0,109.0
1783.0,156.0,201.0,578.0,136.0
1523.0,148.0,182.0,534.0,109.0
1785.0,153.0,208.0,589.0,131.0
1608.0,149.0,193.0,556.0,116.0
1654.0,148.0,180.0,524.0,104.0
1816.0,144.0,198.0,583.0,119.0
1733.0,161.0,192.0,581.0,122.0
1567.0,148.0,186.0,542.0,98.0
1753.0,152.0,196.0,561.0,136.0
1752.0,157.0,198.0,584.0,126.0
1810.0,157.0,209.0,593.0,118.0
1717.0,151.0,207.0,578.0,125.0
1882.0,151.0,201.0,581.0,132.0
1606.0,154.0,202.0,567.0,108.0
1648.0,158.0,197.0,564.0,114.0
1769.0,162.0,202.0,599.0,116.0
1711.0,148.0,191.0,551.0,116.0
1751.0,153.0,189.0,558.0,112.0
1843.0,155.0,211.0,614.0,123.0
1572.0,152.0,193.0,553.0,107.0
1633.0,146.0,198.0,556.0,112.0
1892.0,143.0,193.0,549.0,125.0
1578.0,142.0,185.0,535.0,102.0
1838.0,151.0,207.0,592.0,133.0
1543.0,142.0,174.0,532.0,113.0
1573.0,152.0,192.0,564.0,108.0
1778.0,156.0,199.0,581.0,128.0
1610.0,136.0,192.0,540.0,114.0
1793.0,153.0,209.0,580.0,113.0
1629.0,156.0,193.0,573.0,124.0
1573.0,144.0,183.0,531.0,102.0
1641.0,152.0,186.0,542.0,107.0
1771.0,143.0,187.0,533.0,117.0
1677.0,154.0,196.0,567.0,118.0
1638.0,138.0,193.0,544.0,115.0
1955.0,162.0,218.0,629.0,138.0
1778.0,150.0,205.0,579.0,124.0
1984.0,150.0,199.0,574.0,129.0
1610.0,145.0,195.0,556.0,124.0
1651.0,149.0,195.0,567.0,111.0
1615.0,148.0,193.0,542.0,110.0
1756.0,149.0,198.0,560.0,122.0
1776.0,162.0,208.0,605.0,124.0
1710.0,154.0,205.0,580.0,125.0
1625.0,148.0,203.0,569.0,122.0
1682.0,134.0,183.0,527.0,101.0
1927.0,151.0,207.0,590.0,127.0
1751.0,149.0,206.0,585.0,118.0
1754.0,151.0,199.0,564.0,123.0
1516.0,148.0,193.0,566.0,115.0
1648.0,153.0,193.0,560.0,107.0
1568.0,144.0,189.0,540.0,110.0
1720.0,148.0,198.0,566.0,114.0
1755.0,154.0,198.0,575.0,122.0
1585.0,147.0,192.0,552.0,116.0
1790.0,153.0,205.0,595.0,129.0
1736.0,144.0,197.0,545.0,129.0
1663.0,156.0,198.0,569.0,120.0
1579.0,144.0,183.0,524.0,108.0
1735.0,144.0,199.0,568.0,114.0
1803.0,148.0,191.0,552.0,117.0
1634.0,147.0,187.0,546.0,117.0
1594.0,145.0,197.0,548.0,116.0
1624.0,161.0,207.0,594.0,127.0
1733.0,145.0,193.0,548.0,111.0
1702.0,156.0,213.0,595.0,127.0
1772.0,145.0,208.0,578.0,128.0
1802.0,146.0,199.0,562.0,113.0
1633.0,153.0,187.0,555.0,107.0
1498.0,145.0,186.0,541.0,102.0
1599.0,150.0,197.0,574.0,105.0
1707.0,158.0,200.0,580.0,124.0
1609.0,141.0,195.0,544.0,110.0
2005.0,157.0,220.0,607.0,138.0
1563.0,137.0,181.0,527.0,112.0
1914.0,152.0,204.0,588.0,121.0
1606.0,150.0,188.0,544.0,101.0
1689.0,146.0,188.0,545.0,124.0
1872.0,156.0,204.0,577.0,118.0
1710.0,147.0,191.0,553.0,106.0
1685.0,145.0,197.0,554.0,115.0
1516.0,144.0,193.0,556.0,106.0
1706.0,148.0,201.0,570.0,126.0
1596.0,153.0,190.0,563.0,101.0
1619.0,150.0,196.0,573.0,117.0
1850.0,149.0,143.0,554.0,118.0
1688.0,148.0,206.0,566.0,113.0
1816.0,155.0,208.0,594.0,133.0
1689.0,152.0,189.0,549.0,126.0
1647.0,142.0,178.0,520.0,118.0
1601.0,147.0,189.0,540.0,110.0
1674.0,153.0,182.0,543.0,115.0
1792.0,162.0,203.0,583.0,118.0
1769.0,150.0,184.0,542.0,113.0
1790.0,150.0,206.0,571.0,123.0
1645.0,153.0,183.0,551.0,112.0
1692.0,145.0,185.0,535.0,102.0
1653.0,148.0,182.0,530.0,104.0
1573.0,141.0,182.0,530.0,105.0
1705.0,146.0,202.0,584.0,121.0
1739.0,144.0,185.0,549.0,111.0
1729.0,160.0,196.0,590.0,116.0
