Stature,Arm length,Shoulder breadth (bi-deltoid),Head breadth,Head depth,Head circumference,Neck base circumference,Chest circumference,Waist circumference,Hip circumference,Body mass,Crotch height,Thigh circumference,Face length,Nasal root breadth,Nose length,Nose bridge length,Nasal tip protrusion,Nose width,Bigonial breadth,Bitragion breadth,Nasal root protrusion,Relative Nasal Tip Protrusion
1723.0,642.0,475.0,148.0,183.0,547.0,525.0,987.0,894.0,992.0,76.3,834.0,589.0,115.0,29.453,48.602,40.259,19.142,36.015,130.427,145.583,13.837,39.386
1810.0,663.0,430.0,151.0,200.0,570.0,453.0,907.0,819.0,930.0,68.7,868.0,544.0,112.0,29.096,49.662,41.136,20.816,34.435,120.053,152.19,15.246,41.915
1785.0,597.0,502.0,157.0,210.0,605.0,573.0,1364.0,1200.0,1172.0,143.9,743.0,724.0,120.0,31.471,52.153,42.984,19.106,45.797,163.98,173.479,11.472,36.635
1641.0,618.0,453.0,140.0,179.0,521.0,415.0,1149.0,1008.0,1226.0,88.8,813.0,737.0,115.0,24.227,51.089,41.729,19.468,35.51,131.83,144.152,15.132,38.107
1708.0,595.0,456.0,147.0,198.0,571.0,422.0,1045.0,884.0,1098.0,81.6,827.0,688.0,125.0,25.811,51.861,44.402,22.097,37.171,117.325,150.532,15.576,42.607
1845.0,653.0,496.0,159.0,200.0,585.0,488.0,1014.0,931.0,1063.0,89.3,855.0,602.0,128.0,29.835,54.228,46.509,21.206,39.943,133.834,159.481,14.799,39.105
1608.0,556.0,421.0,152.0,194.0,574.0,417.0,951.0,874.0,1170.0,74.5,723.0,680.0,112.0,21.326,55.685,47.046,18.632,33.934,117.427,153.383,14.385,33.459
1745.0,621.0,431.0,144.0,192.0,550.0,432.0,1032.0,899.0,1033.0,75.4,848.0,579.0,108.0,27.472,47.439,37.022,19.502,35.322,109.14,158.214,13.758,41.111
1669.0,592.0,468.0,152.0,193.0,572.0,471.0,1082.0,944.0,1088.0,81.3,806.0,627.0,120.0,25.477,51.257,43.297,21.002,35.548,128.075,166.174,16.107,40.974
1700.0,611.0,447.0,139.0,181.0,529.0,440.0,1089.0,892.0,1020.0,74.9,836.0,572.0,111.0,25.188,49.838,40.447,18.848,32.104,108.915,146.577,14.113,37.819
1910.0,602.0,479.0,149.0,199.0,580.0,474.0,1063.0,1031.0,1144.0,95.6,866.0,598.0,130.0,25.503,53.321,44.458,23.201,40.99,133.736,155.351,16.767,43.512
1771.0,645.0,444.0,152.0,197.0,581.0,491.0,996.0,854.0,950.0,74.9,824.0,539.0,122.0,26.122,50.804,42.881,22.372,37.464,118.728,152.011,14.089,44.036
1825.0,654.0,517.0,159.0,204.0,588.0,507.0,1079.0,952.0,1126.0,95.5,855.0,674.0,129.0,28.528,50.853,41.439,20.859,38.407,128.192,157.865,15.104,41.019
1680.0,595.0,422.0,151.0,182.0,535.0,418.0,894.0,791.0,1045.0,63.6,820.0,591.0,107.0,27.234,51.358,44.886,20.983,35.518,111.077,146.11,13.539,40.856
1735.0,614.0,409.0,146.0,196.0,557.0,433.0,885.0,755.0,882.0,63.9,867.0,557.0,111.0,24.309,49.977,42.68,19.203,34.431,107.579,140.841,13.631,38.423
1849.0,653.0,504.0,151.0,202.0,579.0,468.0,1032.0,875.0,1029.0,85.2,860.0,613.0,127.0,25.412,62.147,52.104,21.285,34.912,123.678,147.349,15.508,34.249
1811.0,602.0,465.0,156.0,204.0,598.0,527.0,1000.0,960.0,1021.0,82.8,808.0,576.0,131.0,30.413,52.77,43.594,19.176,35.868,134.881,158.376,14.914,36.34
1735.0,625.0,460.0,144.0,187.0,537.0,454.0,930.0,830.0,994.0,70.1,802.0,561.0,121.0,24.05,52.155,44.887,21.021,38.041,115.913,148.343,16.939,40.305
1910.0,667.0,486.0,149.0,206.0,578.0,514.0,1029.0,1005.0,1072.0,90.2,918.0,574.0,126.0,28.915,52.576,43.529,20.299,40.534,152.626,158.378,15.343,38.609
1842.0,688.0,485.0,154.0,199.0,592.0,492.0,980.0,854.0,957.0,77.6,868.0,551.0,133.0,30.443,57.171,49.408,22.736,37.193,136.409,158.599,17.341,39.768
1761.0,595.0,430.0,140.0,197.0,547.0,432.0,934.0,711.0,1072.0,68.0,828.0,595.0,117.0,25.747,50.475,39.681,19.876,34.363,117.74,139.552,15.169,39.377
1728.0,601.0,411.0,150.0,191.0,559.0,433.0,905.0,789.0,929.0,55.7,814.0,517.0,117.0,28.773,50.797,42.3,19.464,34.799,116.543,139.767,12.787,38.317
1623.0,558.0,384.0,149.0,187.0,538.0,393.0,850.0,708.0,950.0,55.4,768.0,545.0,113.0,27.17,45.814,41.316,19.35,35.733,113.283,152.032,11.301,42.236
1751.0,620.0,444.0,161.0,182.0,568.0,463.0,907.0,885.0,1010.0,73.7,838.0,572.0,128.0,27.644,54.018,45.259,20.266,34.117,120.938,159.237,17.473,37.517
1794.0,662.0,487.0,161.0,196.0,578.0,485.0,963.0,878.0,972.0,78.4,871.0,594.0,111.0,37.722,48.229,34.228,17.815,48.023,127.641,156.276,9.052,36.938
1862.0,637.0,493.0,152.0,200.0,571.0,472.0,946.0,848.0,956.0,79.6,848.0,541.0,135.0,26.91,57.304,47.283,21.893,36.485,115.987,152.938,17.544,38.205
1604.0,593.0,389.0,146.0,182.0,574.0,393.0,902.0,780.0,1053.0,59.8,788.0,571.0,113.0,29.805,56.115,44.933,18.484,40.235,117.872,147.52,11.657,32.939
1624.0,556.0,393.0,152.0,189.0,556.0,422.0,860.0,709.0,970.0,54.7,775.0,562.0,111.0,27.406,48.441,39.713,17.954,36.31,112.012,148.542,13.629,37.063
1676.0,570.0,422.0,147.0,188.0,550.0,435.0,1074.0,890.0,1038.0,73.9,765.0,584.0,112.0,29.384,51.579,42.891,20.484,36.334,108.904,144.397,13.239,39.714
2027.0,706.0,462.0,158.0,203.0,586.0,498.0,984.0,918.0,1040.0,87.0,972.0,549.0,133.0,25.548,53.595,44.316,23.769,38.195,123.483,159.654,18.382,44.349
1630.0,575.0,458.0,145.0,199.0,569.0,477.0,1066.0,891.0,1025.0,75.8,745.0,599.0,113.0,26.86,45.469,39.104,19.185,40.359,123.599,143.82,11.385,42.194
1742.0,600.0,496.0,139.0,192.0,548.0,471.0,1135.0,936.0,1163.0,90.5,791.0,638.0,115.0,25.951,50.6,41.637,21.335,33.671,118.157,147.388,17.003,42.164
1747.0,620.0,409.0,141.0,192.0,548.0,475.0,889.0,833.0,1016.0,65.8,861.0,578.0,105.0,23.197,44.989,37.66,18.319,35.816,113.66,149.902,15.886,40.719
1559.0,521.0,420.0,143.0,188.0,537.0,386.0,931.0,834.0,1063.0,60.5,737.0,642.0,119.0,24.05,50.695,41.782,19.444,32.126,113.443,146.131,14.903,38.354
1672.0,583.0,458.0,143.0,192.0,556.0,445.0,949.0,809.0,1002.0,72.1,777.0,589.0,119.0,25.584,53.108,45.951,21.193,35.037,135.697,151.48,16.06,39.905
1812.0,639.0,476.0,152.0,199.0,571.0,486.0,1057.0,827.0,972.0,78.2,850.0,527.0,126.0,23.006,57.312,48.893,23.065,39.744,126.115,159.486,17.327,40.244
1735.0,619.0,407.0,138.0,187.0,525.0,413.0,894.0,911.0,969.0,57.4,868.0,516.0,108.0,26.48,48.193,38.717,18.807,31.04,107.981,135.818,13.131,39.024
1787.0,595.0,446.0,169.0,210.0,610.0,514.0,1276.0,1107.0,1089.0,111.1,754.0,638.0,119.0,28.93,49.336,42.555,21.051,37.825,143.357,168.276,14.979,42.669
1965.0,705.0,520.0,152.0,206.0,578.0,511.0,1139.0,953.0,1071.0,104.9,906.0,623.0,130.0,28.868,56.532,47.41,22.37,45.031,128.115,159.168,15.144,39.57
1875.0,682.0,462.0,146.0,199.0,562.0,441.0,892.0,836.0,953.0,75.0,932.0,582.0,136.0,27.434,55.66,45.884,21.709,33.856,118.625,144.256,16.772,39.003
1718.0,624.0,476.0,158.0,198.0,572.0,493.0,943.0,915.0,974.0,71.0,780.0,574.0,118.0,20.669,49.804,43.501,19.679,33.029,123.501,149.546,14.41,39.513
1897.0,683.0,525.0,147.0,205.0,600.0,561.0,1328.0,1270.0,1232.0,136.0,862.0,671.0,132.0,24.531,57.754,50.823,22.55,39.351,150.672,167.475,16.173,39.045
1893.0,711.0,488.0,151.0,202.0,574.0,521.0,1134.0,1037.0,1037.0,98.0,902.0,551.0,127.0,25.598,49.689,38.86,18.693,37.756,139.0,150.674,13.552,37.62
1771.0,615.0,433.0,145.0,205.0,567.0,467.0,956.0,851.0,996.0,74.0,818.0,566.0,118.0,24.507,52.134,43.866,20.936,38.103,120.562,146.57,16.119,40.158
1745.0,612.0,476.0,156.0,195.0,574.0,484.0,1068.0,935.0,1063.0,80.0,794.0,589.0,118.0,30.455,51.606,43.984,20.984,39.583,128.938,159.264,18.786,40.661
1775.0,631.0,496.0,151.0,200.0,579.0,508.0,1061.0,955.0,1062.0,88.8,777.0,582.0,116.0,24.517,56.808,47.072,20.049,42.194,150.781,165.325,14.789,35.292
1774.0,617.0,409.0,146.0,191.0,568.0,441.0,827.0,703.0,923.0,57.7,884.0,466.0,111.0,25.021,47.641,40.112,21.168,34.026,105.908,137.142,15.263,44.433
1781.0,672.0,469.0,151.0,192.0,565.0,462.0,1057.0,1041.0,1041.0,86.6,800.0,559.0,110.0,25.064,55.835,48.514,21.815,36.559,119.575,157.23,16.174,39.071
1705.0,640.0,511.0,149.0,200.0,571.0,562.0,1237.0,1302.0,1118.0,114.6,743.0,593.0,110.0,31.168,47.097,43.081,21.938,43.112,138.982,154.939,12.913,46.581
1701.0,582.0,413.0,145.0,185.0,530.0,450.0,808.0,727.0,853.0,54.7,777.0,490.0,111.0,23.182,49.678,41.434,19.064,32.996,112.161,143.835,15.47,38.375
1788.0,664.0,542.0,160.0,194.0,582.0,573.0,1286.0,1206.0,1215.0,133.0,751.0,714.0,124.0,27.098,55.377,47.207,18.522,40.594,155.943,165.36,14.019,33.448
1893.0,650.0,488.0,161.0,212.0,600.0,544.0,1062.0,865.0,1065.0,91.0,888.0,613.0,125.0,27.455,56.291,46.872,22.073,37.07,134.633,161.991,16.975,39.213
1745.0,629.0,447.0,153.0,199.0,560.0,460.0,953.0,798.0,937.0,61.4,820.0,454.0,129.0,26.875,58.004,51.918,22.827,43.294,116.91,155.77,16.215,39.354
1732.0,612.0,502.0,156.0,200.0,582.0,519.0,1153.0,1048.0,1075.0,87.4,793.0,652.0,124.0,27.436,52.931,44.067,21.34,33.989,133.61,154.737,17.045,40.317
1579.0,566.0,419.0,150.0,190.0,547.0,443.0,989.0,914.0,1000.0,68.3,777.0,576.0,115.0,30.235,50.713,41.471,17.625,46.405,116.422,147.666,9.862,34.755
1619.0,562.0,490.0,136.0,201.0,558.0,443.0,1152.0,1081.0,1212.0,93.7,752.0,741.0,113.0,30.258,51.253,40.47,17.36,43.808,112.118,139.804,9.77,33.871
1631.0,608.0,438.0,148.0,196.0,573.0,450.0,1009.0,792.0,1085.0,71.7,751.0,619.0,115.0,27.709,52.555,41.94,19.822,37.092,113.03,151.818,13.044,37.716
1602.0,541.0,476.0,147.0,184.0,560.0,447.0,1100.0,971.0,1195.0,85.9,698.0,717.0,110.0,27.744,49.638,41.557,19.398,39.099,115.725,142.847,12.797,39.08
1537.0,510.0,413.0,142.0,176.0,520.0,366.0,920.0,837.0,997.0,59.9,688.0,595.0,108.0,23.991,47.528,38.335,17.265,37.026,110.893,147.783,13.771,36.326
1517.0,535.0,445.0,160.0,177.0,550.0,445.0,1089.0,985.0,1072.0,75.0,685.0,633.0,95.0,32.536,46.979,35.367,14.944,38.711,134.611,162.583,6.518,31.809
1701.0,599.0,514.0,148.0,192.0,559.0,495.0,1188.0,1090.0,1107.0,98.1,768.0,640.0,120.0,33.516,47.635,39.709,20.121,38.085,140.263,163.797,15.682,42.24
1673.0,580.0,430.0,147.0,190.0,544.0,426.0,869.0,733.0,885.0,59.0,767.0,519.0,120.0,26.356,48.895,40.269,18.285,41.292,125.241,148.18,12.703,37.396
1720.0,576.0,427.0,144.0,184.0,539.0,387.0,892.0,716.0,1008.0,61.8,836.0,576.0,110.0,25.465,48.259,40.02,19.462,31.827,109.46,145.906,14.587,40.329
1730.0,629.0,521.0,147.0,186.0,553.0,403.0,1113.0,888.0,1232.0,95.3,794.0,705.0,121.0,28.156,51.891,43.761,20.009,34.956,113.631,150.936,13.596,38.56
1740.0,606.0,422.0,142.0,194.0,558.0,406.0,895.0,746.0,978.0,67.3,829.0,562.0,112.0,25.339,48.486,38.513,17.24,32.568,115.802,141.794,14.953,35.556
1646.0,570.0,417.0,143.0,186.0,549.0,430.0,908.0,758.0,991.0,62.2,771.0,580.0,115.0,30.313,48.701,40.979,20.719,39.324,126.283,146.681,12.147,42.545
1753.0,619.0,464.0,156.0,196.0,565.0,484.0,896.0,788.0,870.0,65.4,792.0,494.0,122.0,24.813,53.257,45.836,21.429,35.321,116.688,151.336,17.948,40.236
1711.0,600.0,471.0,146.0,197.0,561.0,454.0,1034.0,804.0,1100.0,78.4,806.0,657.0,106.0,29.488,48.057,40.88,18.128,34.899,117.992,143.454,12.369,37.722
1504.0,515.0,367.0,151.0,162.0,520.0,390.0,823.0,636.0,878.0,46.5,695.0,511.0,94.0,25.953,41.601,32.017,15.649,37.273,120.208,144.689,11.846,37.616
1888.0,669.0,461.0,150.0,200.0,576.0,450.0,899.0,842.0,980.0,72.0,890.0,539.0,124.0,27.699,50.437,40.713,21.134,34.954,112.835,151.032,14.796,41.901
1698.0,583.0,409.0,140.0,190.0,538.0,420.0,924.0,800.0,1031.0,66.0,792.0,568.0,116.0,25.5,54.054,45.009,19.756,34.075,115.873,142.011,14.933,36.549
1929.0,707.0,468.0,151.0,205.0,585.0,484.0,1011.0,874.0,944.0,77.5,967.0,552.0,141.0,29.414,58.431,48.25,22.154,37.499,120.217,152.315,17.41,37.914
1678.0,600.0,452.0,154.0,178.0,544.0,472.0,1028.0,935.0,961.0,72.6,777.0,532.0,111.0,25.546,47.968,39.988,21.823,35.486,126.959,154.416,18.018,45.496
1640.0,561.0,452.0,151.0,187.0,540.0,466.0,1130.0,938.0,1132.0,87.7,748.0,639.0,122.0,24.57,53.399,45.968,20.109,34.883,123.36,150.03,13.389,37.659
1610.0,564.0,457.0,148.0,172.0,525.0,424.0,1049.0,882.0,1087.0,72.9,763.0,631.0,104.0,26.013,50.057,42.281,18.493,32.966,123.43,145.676,14.302,36.944
1850.0,647.0,454.0,162.0,201.0,594.0,486.0,998.0,886.0,1035.0,81.7,871.0,598.0,110.0,27.361,52.413,45.372,21.665,38.117,127.94,160.238,14.341,41.334
1848.0,657.0,421.0,145.0,190.0,553.0,419.0,964.0,767.0,1072.0,75.0,887.0,585.0,117.0,27.802,54.161,46.424,21.154,32.419,97.9,146.958,14.074,39.058
1666.0,580.0,426.0,141.0,183.0,527.0,426.0,932.0,767.0,1034.0,63.1,802.0,613.0,108.0,25.252,48.781,39.484,18.638,32.956,108.139,144.815,13.004,38.209
1934.0,695.0,544.0,150.0,199.0,590.0,606.0,1301.0,1419.0,1255.0,146.6,831.0,695.0,132.0,28.875,57.588,49.737,22.027,37.803,148.906,167.212,15.055,38.249
1645.0,595.0,456.0,142.0,180.0,599.0,448.0,1035.0,851.0,1177.0,81.0,795.0,665.0,109.0,29.29,52.795,41.831,16.18,43.075,120.029,147.686,12.058,30.646
1713.0,594.0,413.0,146.0,199.0,569.0,449.0,895.0,745.0,1088.0,67.0,806.0,619.0,103.0,32.311,46.76,38.578,20.352,37.832,99.454,152.318,13.881,43.524
1907.0,696.0,494.0,158.0,195.0,574.0,482.0,996.0,832.0,954.0,76.6,944.0,556.0,129.0,25.804,55.609,48.134,22.618,32.654,114.778,157.444,15.18,40.674
1848.0,676.0,576.0,152.0,197.0,569.0,560.0,1362.0,1199.0,1222.0,140.0,817.0,729.0,116.0,31.508,51.016,43.347,21.382,38.976,159.985,158.975,16.045,41.913
1780.0,621.0,452.0,152.0,199.0,565.0,446.0,959.0,837.0,915.0,68.5,804.0,510.0,126.0,25.731,52.974,44.041,20.518,38.906,124.499,159.093,15.52,38.732
1793.0,649.0,563.0,155.0,204.0,594.0,541.0,1263.0,1137.0,1257.0,125.4,807.0,761.0,129.0,26.444,52.91,44.132,21.71,35.979,153.543,165.174,13.34,41.031
1824.0,647.0,447.0,158.0,205.0,584.0,497.0,918.0,862.0,944.0,71.0,858.0,546.0,132.0,29.314,58.955,49.227,23.985,38.253,117.091,157.273,16.048,40.683
1790.0,632.0,415.0,157.0,195.0,574.0,488.0,995.0,959.0,954.0,70.8,897.0,500.0,120.0,28.709,50.886,42.619,20.559,36.881,108.116,158.646,15.909,40.402
1829.0,653.0,468.0,154.0,203.0,581.0,433.0,962.0,874.0,1003.0,80.5,874.0,565.0,118.0,29.01,53.433,44.527,20.07,40.483,134.695,155.209,16.886,37.561
1679.0,589.0,474.0,168.0,190.0,570.0,509.0,1090.0,1008.0,1026.0,83.8,728.0,577.0,125.0,27.548,49.081,38.491,19.269,37.348,137.703,160.194,16.458,39.259
1778.0,631.0,458.0,149.0,190.0,550.0,513.0,1046.0,1032.0,1044.0,87.7,816.0,570.0,115.0,25.724,55.767,48.861,20.92,34.734,141.06,157.244,13.043,37.514
1838.0,600.0,521.0,150.0,210.0,603.0,547.0,1160.0,1005.0,1083.0,98.3,799.0,592.0,127.0,27.971,50.71,43.51,20.801,39.754,146.729,166.564,16.984,41.019
1745.0,600.0,459.0,151.0,193.0,582.0,508.0,1054.0,941.0,1001.0,83.1,817.0,568.0,132.0,25.869,60.803,50.075,21.215,35.024,130.721,166.216,16.68,34.891
1732.0,625.0,439.0,158.0,201.0,585.0,451.0,1005.0,893.0,1021.0,81.6,799.0,580.0,111.0,27.29,47.46,41.021,19.848,39.416,117.728,158.774,10.845,41.82
1700.0,593.0,472.0,151.0,200.0,569.0,472.0,1001.0,860.0,930.0,71.7,788.0,523.0,112.0,27.741,48.246,40.296,22.48,36.365,115.089,147.979,15.983,46.595
1812.0,654.0,465.0,156.0,203.0,586.0,496.0,1064.0,969.0,1086.0,92.4,821.0,631.0,122.0,27.348,50.61,44.218,21.602,36.118,128.86,160.977,17.125,42.684
1676.0,588.0,474.0,156.0,187.0,556.0,473.0,1135.0,1073.0,1110.0,90.1,792.0,636.0,129.0,25.696,52.182,44.986,21.847,34.941,127.364,161.655,15.448,41.867
1894.0,688.0,514.0,158.0,195.0,569.0,510.0,1019.0,927.0,1019.0,87.0,882.0,583.0,124.0,26.911,53.529,46.777,21.738,35.309,124.534,161.514,16.956,40.61
1665.0,603.0,441.0,140.0,183.0,529.0,393.0,995.0,803.0,1079.0,67.6,800.0,612.0,106.0,30.334,49.929,40.319,16.811,39.735,122.219,138.864,11.533,33.67
1699.0,567.0,432.0,140.0,181.0,522.0,461.0,922.0,739.0,1050.0,66.0,814.0,622.0,108.0,24.711,45.494,38.706,18.754,32.425,106.026,140.336,13.515,41.222
1680.0,574.0,397.0,137.0,175.0,514.0,397.0,911.0,665.0,969.0,58.1,779.0,563.0,111.0,22.549,46.721,39.112,18.737,31.25,96.89,144.693,13.509,40.104
1697.0,586.0,490.0,143.0,193.0,548.0,468.0,1172.0,986.0,1172.0,94.3,801.0,707.0,110.0,25.492,47.413,39.815,18.184,34.329,131.769,152.393,12.431,38.353
1694.0,588.0,411.0,136.0,196.0,550.0,402.0,863.0,718.0,1040.0,64.4,803.0,604.0,115.0,26.573,52.543,43.446,19.931,32.919,102.56,137.002,14.628,37.932
1840.0,651.0,417.0,138.0,192.0,554.0,458.0,897.0,742.0,964.0,61.0,898.0,562.0,112.0,27.889,51.338,41.525,20.476,33.274,103.6,136.713,13.791,39.884
1660.0,608.0,397.0,147.0,180.0,548.0,417.0,975.0,739.0,1015.0,67.0,781.0,565.0,112.0,27.246,51.728,45.054,21.263,35.865,108.669,149.239,14.587,41.106
1565.0,552.0,461.0,148.0,189.0,552.0,422.0,1068.0,891.0,1190.0,78.0,715.0,677.0,113.0,25.041,49.775,41.715,19.993,35.523,122.761,156.706,12.48,40.166
1619.0,590.0,388.0,140.0,186.0,538.0,380.0,867.0,748.0,965.0,53.7,774.0,556.0,99.0,23.686,50.495,41.824,16.708,32.94,112.246,139.426,11.255,33.089
1694.0,583.0,430.0,158.0,186.0,567.0,405.0,877.0,717.0,933.0,56.8,805.0,526.0,119.0,26.972,55.979,47.356,21.34,33.291,108.043,159.486,14.519,38.121
1724.0,587.0,410.0,142.0,183.0,530.0,399.0,869.0,754.0,959.0,59.7,803.0,562.0,105.0,25.463,44.067,37.553,18.035,34.795,113.374,143.166,12.9,40.928
1648.0,562.0,408.0,144.0,183.0,527.0,389.0,873.0,756.0,916.0,52.7,814.0,538.0,107.0,23.256,48.161,39.294,19.222,32.33,111.964,141.702,14.611,39.912
1801.0,638.0,485.0,149.0,199.0,574.0,502.0,1194.0,1006.0,1128.0,92.2,860.0,671.0,130.0,28.612,53.257,46.54,22.177,36.634,126.054,153.8,14.49,41.64
1868.0,694.0,467.0,153.0,205.0,581.0,475.0,972.0,875.0,1012.0,77.9,877.0,540.0,132.0,28.799,53.139,44.559,20.565,36.634,128.721,153.852,15.938,38.7
1656.0,555.0,410.0,148.0,184.0,551.0,420.0,962.0,821.0,955.0,59.9,779.0,523.0,116.0,26.571,48.95,42.912,18.843,32.086,119.339,142.784,11.499,38.495
1661.0,575.0,438.0,143.0,194.0,562.0,451.0,958.0,783.0,1043.0,63.6,740.0,597.0,102.0,26.512,47.182,38.214,18.385,37.016,117.788,141.94,13.649,38.966
1639.0,545.0,412.0,142.0,176.0,523.0,424.0,932.0,686.0,984.0,60.7,752.0,584.0,109.0,24.224,44.119,36.258,19.107,32.844,109.669,142.796,14.459,43.307
1705.0,599.0,486.0,144.0,187.0,548.0,424.0,1046.0,879.0,1168.0,82.0,799.0,723.0,108.0,26.841,47.519,41.162,20.243,36.057,123.51,140.764,13.634,42.6
1863.0,687.0,427.0,148.0,192.0,552.0,488.0,1054.0,900.0,993.0,82.4,887.0,557.0,131.0,25.019,55.717,48.389,23.623,34.291,128.933,152.539,17.512,42.398
1829.0,651.0,449.0,160.0,194.0,579.0,476.0,1007.0,950.0,1024.0,83.9,885.0,558.0,138.0,27.343,59.147,55.655,24.751,37.235,117.562,162.97,15.546,41.846
1780.0,628.0,423.0,142.0,192.0,556.0,447.0,858.0,662.0,940.0,55.8,891.0,494.0,110.0,25.294,50.473,42.037,19.187,34.943,125.323,151.134,13.349,38.014
1990.0,737.0,494.0,166.0,203.0,610.0,568.0,1071.0,1031.0,1093.0,107.0,897.0,604.0,127.0,28.167,62.742,53.358,22.415,41.065,155.861,162.78,15.021,35.726
1694.0,614.0,548.0,152.0,190.0,582.0,532.0,1418.0,1267.0,1361.0,119.7,754.0,638.0,109.0,31.437,48.905,40.911,21.384,37.133,142.136,158.637,14.486,43.725
1745.0,561.0,414.0,144.0,194.0,546.0,372.0,864.0,824.0,1067.0,65.5,793.0,618.0,112.0,26.101,47.008,38.036,18.895,33.814,113.043,148.584,12.115,40.197
1731.0,602.0,496.0,148.0,190.0,549.0,438.0,1126.0,903.0,1113.0,85.5,808.0,642.0,122.0,24.23,53.33,45.741,21.671,32.424,116.631,147.633,16.07,40.635
1676.0,597.0,484.0,155.0,197.0,569.0,480.0,1216.0,1033.0,1193.0,92.1,754.0,631.0,116.0,26.451,49.91,42.18,19.719,34.61,136.121,147.288,15.229,39.509
1583.0,556.0,409.0,144.0,176.0,532.0,417.0,920.0,724.0,1021.0,59.2,737.0,601.0,107.0,22.56,53.651,44.544,16.715,35.389,107.306,137.351,12.846,31.156
1908.0,643.0,485.0,152.0,203.0,586.0,512.0,1010.0,898.0,1048.0,89.4,882.0,624.0,134.0,29.807,56.866,48.15,22.995,39.903,124.082,152.322,18.876,40.437
1859.0,646.0,470.0,154.0,197.0,577.0,485.0,899.0,838.0,1006.0,77.3,867.0,578.0,117.0,30.249,53.639,47.752,23.17,40.137,125.234,159.547,17.302,43.195
1822.0,629.0,434.0,137.0,188.0,546.0,470.0,918.0,921.0,1093.0,74.9,891.0,621.0,118.0,29.953,50.372,43.444,22.463,35.949,117.867,140.55,14.438,44.594
1679.0,612.0,397.0,139.0,172.0,518.0,402.0,823.0,731.0,907.0,48.7,825.0,449.0,112.0,29.562,50.736,41.624,17.588,41.239,99.842,147.848,9.146,34.665
1653.0,604.0,488.0,146.0,191.0,557.0,422.0,1136.0,953.0,1227.0,95.4,781.0,769.0,112.0,31.933,54.078,44.775,18.292,44.651,131.702,152.82,10.309,33.825
1906.0,707.0,456.0,155.0,194.0,573.0,455.0,938.0,744.0,956.0,72.8,975.0,528.0,113.0,29.877,55.362,47.05,20.402,42.457,124.863,154.294,14.527,36.853
1579.0,549.0,445.0,147.0,188.0,536.0,462.0,1041.0,903.0,1040.0,76.2,725.0,625.0,116.0,31.073,46.693,36.067,16.202,42.19,135.007,144.996,8.588,34.699
1774.0,635.0,433.0,163.0,197.0,577.0,430.0,871.0,740.0,914.0,63.4,901.0,502.0,119.0,27.617,51.124,44.756,23.089,39.09,126.165,156.527,15.287,45.163
1835.0,661.0,570.0,157.0,202.0,590.0,556.0,1377.0,1220.0,1271.0,143.4,855.0,697.0,119.0,27.304,50.885,42.684,23.533,38.715,152.418,166.442,18.878,46.249
1665.0,614.0,467.0,151.0,189.0,560.0,472.0,1207.0,1031.0,1126.0,89.8,801.0,625.0,113.0,28.955,49.118,41.587,18.68,38.11,129.044,153.056,13.975,38.031
1668.0,583.0,419.0,142.0,186.0,533.0,427.0,951.0,842.0,950.0,60.9,802.0,527.0,119.0,22.462,57.057,49.71,22.022,32.654,116.532,141.345,14.646,38.597
1850.0,648.0,475.0,157.0,211.0,615.0,505.0,1064.0,977.0,1092.0,96.9,842.0,657.0,136.0,27.83,60.163,52.325,23.285,35.439,139.622,157.293,16.891,38.703
1663.0,575.0,420.0,150.0,195.0,563.0,463.0,978.0,874.0,938.0,60.8,802.0,512.0,107.0,29.569,50.724,42.298,21.269,38.778,115.496,153.534,16.818,41.931
1612.0,560.0,423.0,150.0,192.0,547.0,430.0,975.0,776.0,1033.0,65.7,754.0,596.0,121.0,25.584,51.617,45.184,21.596,36.427,121.324,148.06,14.387,41.839
1549.0,526.0,408.0,151.0,185.0,547.0,444.0,897.0,759.0,999.0,57.0,738.0,567.0,111.0,28.464,51.977,43.078,17.501,37.458,120.96,146.018,14.08,33.671
1476.0,524.0,461.0,141.0,176.0,529.0,525.0,1131.0,1123.0,1245.0,86.0,654.0,662.0,110.0,25.583,46.165,39.587,19.121,34.517,133.261,158.478,11.831,41.419
1817.0,657.0,515.0,157.0,202.0,585.0,481.0,1083.0,994.0,1025.0,90.0,816.0,605.0,128.0,26.294,54.964,44.35,20.951,36.104,137.509,162.781,18.458,38.117
1772.0,600.0,421.0,143.0,182.0,540.0,418.0,916.0,763.0,1016.0,66.4,861.0,603.0,112.0,27.059,45.31,38.156,19.158,36.967,118.907,145.105,15.079,42.281
1617.0,523.0,379.0,138.0,186.0,518.0,420.0,805.0,609.0,865.0,44.0,743.0,472.0,99.0,25.997,47.483,39.991,18.753,31.423,103.416,145.207,12.566,39.494
1693.0,631.0,501.0,155.0,204.0,601.0,549.0,1158.0,1084.0,1104.0,101.6,731.0,605.0,125.0,30.624,49.649,41.931,18.736,38.584,140.173,162.105,12.35,37.736
1619.0,531.0,402.0,144.0,184.0,522.0,411.0,862.0,747.0,970.0,55.7,737.0,557.0,105.0,27.364,46.968,37.617,19.528,33.224,114.117,146.841,13.483,41.577
1767.0,608.0,412.0,141.0,194.0,540.0,408.0,866.0,770.0,1040.0,66.5,851.0,595.0,106.0,27.611,49.187,39.553,19.793,33.335,103.955,144.174,12.534,40.239
