Stature,"Eye height, standing",Shoulder height,"Elbow height, standing","Fist height, standing","Thigh clearance, sitting",Shoulder-elbow length,"Elbow height, sitting","Popliteal height, sitting","Shoulder height, sitting","Eye height, sitting",Sitting height,Reach depth,Arm length,Breadth over the elbows,Shoulder breadth (bi-deltoid),"Hip breadth, sitting",Abdominal depth,Elbow-grip length,Buttock-popliteal depth,"Buttock-knee depth, sitting",Foot length,Foot breadth,Hand length,Hand width (without thumb),Thumb breadth,Forefinger breadth,Grip circumference,Ear length,Body mass,Maximum gripping force,Pushing force with 2 hands,Pulling force 1 hand,Torque with two hands,Rotation of head towards left,Rotation of head towards right,Rotation of head backwards,Rotation of head toward chest,Bending of head towards right shoulder,Bending of head towards left shoulder,Pronation,Supination,Extension hand,Flexion hand,Radial deviation,Ulnar deviation,Forefinger flexion,Step-up height
1543.0,1472.0,1244.0,938.0,658.0,135.0,306.0,218.0,398.0,525.0,752.0,823.0,419.0,650.0,493.0,418.0,429.0,344.0,313.0,465.0,585.0,240.0,94.0,176.0,80.0,21.0,17.0,13.0,66.0,73.3,226.0,132.0,115.0,3.0,40.0,53.0,72.0,12.0,30.0,22.0,106.0,103.0,47.0,54.0,38.0,16.0,50.0,120.0
1715.0,1603.0,1403.0,1058.0,741.0,133.0,345.0,225.0,460.0,569.0,770.0,881.0,493.0,734.0,479.0,456.0,417.0,324.0,353.0,500.0,641.0,278.0,106.0,197.0,96.0,22.0,17.0,14.0,75.0,76.8,402.0,250.0,300.0,7.0,67.0,66.0,65.0,14.0,24.0,17.0,93.0,88.0,61.0,42.0,44.0,18.0,64.0,170.0
1623.0,1507.0,1318.0,987.0,712.0,157.0,331.0,231.0,427.0,563.0,752.0,868.0,448.0,710.0,497.0,438.0,372.0,313.0,327.0,480.0,598.0,252.0,88.0,184.0,84.0,24.0,17.0,13.0,70.0,71.3,363.0,559.0,349.0,7.0,49.0,65.0,40.0,13.0,24.0,34.0,86.0,59.0,67.0,52.0,53.0,16.0,51.0,170.0
1668.0,1561.0,1349.0,1027.0,770.0,137.0,323.0,227.0,438.0,549.0,761.0,868.0,450.0,663.0,418.0,410.0,378.0,260.0,334.0,482.0,600.0,245.0,97.0,182.0,75.0,18.0,15.0,14.0,55.0,62.6,245.0,368.0,253.0,4.0,77.0,73.0,41.0,19.0,45.0,43.0,112.0,70.0,75.0,88.0,42.0,30.0,68.0,170.0
1599.0,1496.0,1291.0,964.0,701.0,150.0,327.0,199.0,404.0,527.0,732.0,834.0,423.0,670.0,427.0,418.0,377.0,306.0,312.0,525.0,638.0,252.0,101.0,180.0,87.0,25.0,17.0,13.0,69.0,62.7,324.0,309.0,240.0,4.0,65.0,68.0,52.0,10.0,14.0,18.0,129.0,77.0,71.0,68.0,44.0,24.0,35.0,170.0
1777.0,1670.0,1463.0,1108.0,803.0,153.0,354.0,273.0,500.0,627.0,834.0,941.0,507.0,754.0,516.0,471.0,404.0,293.0,368.0,489.0,618.0,285.0,109.0,200.0,96.0,25.0,19.0,15.0,67.0,86.2,540.0,530.0,473.0,5.0,68.0,63.0,50.0,17.0,27.0,40.0,128.0,78.0,58.0,83.0,46.0,18.0,58.0,210.0
1574.0,1463.0,1298.0,949.0,736.0,155.0,349.0,207.0,387.0,556.0,721.0,832.0,437.0,663.0,538.0,418.0,418.0,355.0,318.0,525.0,629.0,247.0,110.0,178.0,82.0,20.0,12.0,13.0,70.0,77.9,314.0,334.0,343.0,5.0,64.0,63.0,32.0,43.0,34.0,37.0,98.0,74.0,64.0,90.0,36.0,30.0,62.0,120.0
1657.0,1547.0,1360.0,1025.0,761.0,110.0,335.0,257.0,422.0,592.0,779.0,888.0,448.0,683.0,447.0,416.0,385.0,324.0,323.0,489.0,598.0,247.0,94.0,180.0,84.0,24.0,18.0,13.0,71.0,65.4,314.0,275.0,229.0,3.0,65.0,63.0,36.0,17.0,24.0,32.0,97.0,63.0,68.0,52.0,52.0,9.0,37.0,170.0
1403.0,1291.0,1120.0,839.0,565.0,146.0,281.0,213.0,326.0,494.0,665.0,777.0,398.0,609.0,498.0,404.0,436.0,375.0,288.0,462.0,556.0,232.0,87.0,168.0,76.0,24.0,18.0,10.0,63.0,70.2,118.0,128.0,125.0,3.0,57.0,43.0,49.0,19.0,29.0,17.0,113.0,76.0,66.0,55.0,35.0,10.0,58.0,80.0
1652.0,1554.0,1356.0,1028.0,754.0,141.0,327.0,246.0,440.0,574.0,772.0,870.0,456.0,683.0,527.0,448.0,388.0,264.0,326.0,471.0,583.0,256.0,99.0,190.0,84.0,24.0,19.0,13.0,66.0,65.4,334.0,363.0,288.0,5.0,69.0,63.0,44.0,36.0,37.0,29.0,96.0,87.0,70.0,72.0,52.0,32.0,48.0,170.0
1576.0,1472.0,1291.0,941.0,663.0,144.0,350.0,190.0,413.0,540.0,721.0,826.0,449.0,623.0,470.0,446.0,379.0,233.0,337.0,462.0,578.0,246.0,106.0,182.0,91.0,25.0,20.0,13.0,74.0,75.1,441.0,471.0,320.0,8.0,68.0,69.0,59.0,12.0,18.0,20.0,86.0,58.0,58.0,76.0,52.0,27.0,63.0,120.0
1634.0,1536.0,1338.0,991.0,712.0,148.0,347.0,260.0,427.0,607.0,805.0,904.0,443.0,681.0,488.0,425.0,459.0,302.0,334.0,462.0,594.0,246.0,94.0,181.0,79.0,19.0,17.0,13.0,62.0,79.4,216.0,186.0,218.0,2.0,58.0,50.0,24.0,21.0,26.0,30.0,99.0,83.0,74.0,82.0,45.0,25.0,30.0,120.0
1746.0,1637.0,1478.0,1110.0,814.0,164.0,369.0,259.0,478.0,627.0,785.0,895.0,481.0,765.0,553.0,451.0,413.0,342.0,346.0,536.0,634.0,281.0,110.0,203.0,94.0,28.0,23.0,12.0,76.0,90.9,294.0,417.0,321.0,6.0,52.0,42.0,23.0,27.0,12.0,23.0,88.0,87.0,64.0,44.0,36.0,20.0,50.0,170.0
1594.0,1514.0,1300.0,971.0,712.0,139.0,329.0,177.0,451.0,507.0,721.0,801.0,418.0,714.0,438.0,385.0,347.0,280.0,315.0,502.0,614.0,233.0,88.0,170.0,74.0,20.0,16.0,11.0,70.0,57.9,235.0,157.0,145.0,4.0,58.0,68.0,55.0,13.0,17.0,24.0,86.0,55.0,73.0,68.0,40.0,25.0,52.0,210.0
1601.0,1519.0,1327.0,995.0,734.0,137.0,332.0,264.0,413.0,596.0,788.0,870.0,407.0,641.0,397.0,386.0,385.0,255.0,312.0,449.0,560.0,230.0,96.0,,74.0,20.0,16.0,11.0,62.0,58.9,255.0,255.0,229.0,3.0,46.0,69.0,31.0,36.0,40.0,35.0,122.0,100.0,76.0,83.0,45.0,24.0,65.0,170.0
1810.0,1712.0,1525.0,1164.0,859.0,128.0,362.0,301.0,485.0,663.0,850.0,948.0,484.0,783.0,420.0,400.0,356.0,266.0,360.0,451.0,607.0,277.0,93.0,189.0,84.0,21.0,16.0,14.0,70.0,65.6,441.0,432.0,150.0,5.0,66.0,58.0,57.0,20.0,26.0,33.0,92.0,76.0,45.0,76.0,44.0,18.0,55.0,170.0
1650.0,1530.0,1347.0,984.0,761.0,128.0,363.0,200.0,458.0,563.0,745.0,866.0,442.0,714.0,439.0,404.0,395.0,282.0,320.0,476.0,605.0,245.0,95.0,181.0,76.0,20.0,16.0,14.0,69.0,68.0,255.0,275.0,215.0,6.0,74.0,74.0,24.0,28.0,33.0,25.0,110.0,98.0,69.0,80.0,44.0,27.0,66.0,120.0
1592.0,1467.0,1296.0,984.0,701.0,133.0,311.0,254.0,411.0,565.0,736.0,861.0,426.0,670.0,445.0,420.0,341.0,246.0,321.0,453.0,556.0,244.0,91.0,182.0,82.0,26.0,19.0,11.0,64.0,56.3,392.0,383.0,195.0,6.0,68.0,65.0,56.0,8.0,29.0,33.0,121.0,83.0,65.0,60.0,42.0,30.0,51.0,120.0
1568.0,1463.0,1282.0,973.0,730.0,130.0,310.0,271.0,373.0,580.0,761.0,866.0,414.0,627.0,399.0,406.0,369.0,262.0,314.0,460.0,543.0,235.0,89.0,171.0,76.0,22.0,16.0,11.0,67.0,55.0,275.0,181.0,158.0,5.0,54.0,58.0,40.0,31.0,35.0,34.0,122.0,80.0,83.0,82.0,42.0,21.0,52.0,210.0
1710.0,1619.0,1443.0,1103.0,785.0,157.0,340.0,305.0,436.0,645.0,821.0,912.0,508.0,817.0,523.0,462.0,445.0,387.0,359.0,487.0,607.0,270.0,103.0,193.0,93.0,22.0,19.0,14.0,72.0,101.9,432.0,196.0,250.0,3.0,39.0,42.0,55.0,22.0,20.0,25.0,106.0,62.0,45.0,46.0,30.0,23.0,44.0,120.0
1730.0,1614.0,1443.0,1104.0,837.0,133.0,339.0,279.0,460.0,618.0,790.0,906.0,455.0,690.0,502.0,443.0,424.0,291.0,320.0,514.0,629.0,258.0,95.0,183.0,78.0,20.0,15.0,13.0,69.0,80.2,343.0,294.0,253.0,5.0,68.0,70.0,60.0,22.0,38.0,31.0,101.0,88.0,75.0,79.0,55.0,31.0,50.0,170.0
1726.0,1612.0,1443.0,1094.0,752.0,117.0,349.0,260.0,496.0,609.0,779.0,892.0,484.0,723.0,501.0,440.0,417.0,293.0,351.0,471.0,609.0,270.0,104.0,187.0,89.0,23.0,17.0,14.0,70.0,72.1,451.0,358.0,286.0,7.0,54.0,46.0,36.0,20.0,22.0,23.0,98.0,55.0,59.0,45.0,38.0,13.0,50.0,120.0
1715.0,1603.0,1416.0,1065.0,761.0,146.0,351.0,272.0,469.0,623.0,810.0,921.0,461.0,690.0,511.0,438.0,396.0,324.0,341.0,476.0,609.0,261.0,99.0,187.0,93.0,25.0,19.0,12.0,75.0,78.8,412.0,544.0,340.0,6.0,69.0,69.0,60.0,12.0,17.0,21.0,97.0,57.0,66.0,56.0,28.0,15.0,45.0,170.0
1612.0,1512.0,1331.0,1011.0,728.0,170.0,320.0,258.0,396.0,578.0,759.0,859.0,404.0,678.0,535.0,425.0,426.0,391.0,297.0,509.0,618.0,237.0,92.0,170.0,77.0,20.0,16.0,12.0,60.0,88.6,265.0,417.0,341.0,4.0,54.0,74.0,50.0,6.0,16.0,25.0,111.0,88.0,72.0,82.0,42.0,32.0,47.0,170.0
1668.0,1574.0,1371.0,1035.0,768.0,157.0,336.0,204.0,467.0,540.0,743.0,837.0,423.0,701.0,498.0,429.0,432.0,335.0,317.0,538.0,647.0,250.0,98.0,180.0,81.0,24.0,17.0,13.0,67.0,75.2,334.0,294.0,232.0,3.0,61.0,70.0,47.0,27.0,33.0,41.0,114.0,85.0,65.0,80.0,46.0,24.0,57.0,170.0
1790.0,1670.0,1456.0,1093.0,821.0,148.0,364.0,259.0,478.0,623.0,837.0,957.0,482.0,756.0,539.0,483.0,452.0,329.0,349.0,520.0,661.0,277.0,103.0,196.0,94.0,26.0,19.0,14.0,74.0,95.3,520.0,441.0,357.0,4.0,57.0,56.0,43.0,21.0,21.0,22.0,70.0,65.0,57.0,72.0,46.0,19.0,58.0,170.0
1610.0,1510.0,1298.0,970.0,721.0,170.0,328.0,248.0,422.0,576.0,788.0,888.0,438.0,687.0,467.0,453.0,417.0,251.0,323.0,476.0,580.0,240.0,82.0,166.0,77.0,20.0,16.0,12.0,65.0,72.5,235.0,265.0,243.0,4.0,55.0,60.0,53.0,29.0,27.0,31.0,85.0,81.0,72.0,64.0,45.0,28.0,59.0,170.0
1712.0,1603.0,1436.0,1062.0,781.0,153.0,374.0,229.0,471.0,603.0,770.0,879.0,469.0,750.0,521.0,439.0,427.0,338.0,340.0,487.0,632.0,262.0,94.0,190.0,80.0,22.0,17.0,13.0,65.0,84.7,441.0,358.0,269.0,6.0,65.0,63.0,50.0,27.0,28.0,32.0,90.0,72.0,72.0,74.0,46.0,10.0,46.0,210.0
1474.0,1391.0,1191.0,875.0,634.0,126.0,316.0,202.0,375.0,518.0,719.0,801.0,405.0,598.0,407.0,377.0,361.0,246.0,286.0,411.0,529.0,233.0,96.0,164.0,74.0,18.0,17.0,12.0,74.0,49.0,235.0,147.0,129.0,2.0,42.0,57.0,66.0,18.0,28.0,21.0,133.0,49.0,41.0,59.0,39.0,29.0,53.0,120.0
1610.0,1525.0,1316.0,975.0,732.0,146.0,341.0,222.0,407.0,563.0,772.0,857.0,430.0,674.0,432.0,422.0,408.0,260.0,300.0,496.0,583.0,247.0,89.0,177.0,81.0,20.0,17.0,12.0,68.0,67.5,196.0,255.0,212.0,4.0,55.0,63.0,57.0,15.0,31.0,25.0,77.0,72.0,65.0,57.0,43.0,21.0,36.0,170.0
1583.0,1476.0,1280.0,936.0,667.0,128.0,344.0,174.0,442.0,518.0,714.0,821.0,443.0,736.0,454.0,422.0,378.0,277.0,328.0,456.0,554.0,248.0,88.0,176.0,82.0,22.0,19.0,10.0,74.0,59.3,294.0,343.0,253.0,3.0,63.0,62.0,61.0,24.0,33.0,28.0,132.0,51.0,65.0,53.0,48.0,29.0,72.0,170.0
1545.0,1465.0,1271.0,953.0,681.0,135.0,319.0,237.0,391.0,556.0,750.0,830.0,413.0,654.0,446.0,431.0,393.0,333.0,299.0,489.0,598.0,231.0,100.0,171.0,81.0,22.0,17.0,10.0,69.0,73.2,284.0,201.0,184.0,5.0,51.0,57.0,23.0,24.0,34.0,33.0,102.0,71.0,68.0,76.0,56.0,5.0,54.0,170.0
1652.0,1547.0,1349.0,1038.0,750.0,153.0,311.0,265.0,424.0,576.0,774.0,879.0,435.0,667.0,468.0,398.0,427.0,202.0,324.0,502.0,600.0,229.0,88.0,174.0,78.0,20.0,14.0,11.0,56.0,67.0,314.0,284.0,297.0,5.0,69.0,58.0,47.0,31.0,43.0,48.0,85.0,75.0,68.0,61.0,35.0,19.0,50.0,170.0
1721.0,1596.0,1418.0,1069.0,788.0,153.0,349.0,243.0,451.0,592.0,770.0,895.0,453.0,703.0,418.0,376.0,414.0,255.0,334.0,549.0,650.0,249.0,93.0,182.0,84.0,19.0,15.0,14.0,65.0,68.5,353.0,392.0,349.0,8.0,87.0,88.0,42.0,17.0,49.0,39.0,83.0,75.0,87.0,71.0,43.0,32.0,64.0,170.0
1605.0,1536.0,1314.0,1007.0,734.0,137.0,307.0,240.0,442.0,547.0,770.0,839.0,418.0,647.0,453.0,416.0,423.0,313.0,299.0,462.0,583.0,240.0,101.0,176.0,84.0,22.0,17.0,13.0,73.0,67.3,196.0,172.0,142.0,3.0,52.0,63.0,49.0,12.0,13.0,20.0,114.0,85.0,74.0,70.0,46.0,32.0,37.0,120.0
1556.0,1469.0,1291.0,975.0,690.0,148.0,316.0,227.0,416.0,543.0,721.0,808.0,436.0,699.0,531.0,422.0,437.0,349.0,299.0,500.0,621.0,254.0,104.0,187.0,81.0,21.0,17.0,13.0,68.0,81.3,235.0,221.0,177.0,3.0,60.0,56.0,45.0,34.0,27.0,24.0,102.0,76.0,65.0,70.0,38.0,25.0,66.0,170.0
1670.0,1568.0,1349.0,1002.0,725.0,108.0,347.0,209.0,473.0,556.0,774.0,877.0,451.0,721.0,504.0,429.0,397.0,338.0,333.0,496.0,609.0,260.0,95.0,193.0,87.0,24.0,18.0,11.0,78.0,75.4,314.0,363.0,326.0,5.0,53.0,60.0,35.0,30.0,22.0,13.0,102.0,74.0,61.0,72.0,51.0,25.0,64.0,210.0
1679.0,1592.0,1383.0,1026.0,781.0,150.0,356.0,213.0,449.0,569.0,779.0,866.0,453.0,710.0,509.0,425.0,425.0,346.0,320.0,520.0,641.0,253.0,95.0,177.0,78.0,21.0,16.0,12.0,64.0,86.3,353.0,387.0,335.0,5.0,68.0,60.0,51.0,31.0,46.0,44.0,103.0,104.0,58.0,64.0,48.0,23.0,40.0,120.0
1610.0,1507.0,1314.0,989.0,725.0,146.0,324.0,227.0,402.0,551.0,745.0,848.0,450.0,676.0,476.0,429.0,396.0,302.0,329.0,489.0,594.0,243.0,99.0,188.0,87.0,23.0,19.0,11.0,68.0,66.8,343.0,245.0,189.0,6.0,74.0,69.0,51.0,40.0,41.0,31.0,125.0,86.0,58.0,62.0,43.0,27.0,58.0,170.0
1579.0,1474.0,1260.0,945.0,652.0,130.0,315.0,174.0,422.0,489.0,703.0,808.0,427.0,732.0,516.0,447.0,406.0,324.0,311.0,494.0,609.0,243.0,90.0,168.0,78.0,21.0,16.0,11.0,70.0,65.9,206.0,196.0,141.0,2.0,56.0,52.0,46.0,19.0,32.0,37.0,93.0,82.0,50.0,62.0,22.0,25.0,50.0,120.0
1681.0,1579.0,1369.0,1037.0,772.0,141.0,332.0,226.0,445.0,558.0,768.0,870.0,451.0,707.0,507.0,442.0,381.0,300.0,333.0,496.0,612.0,266.0,101.0,180.0,83.0,26.0,18.0,13.0,73.0,70.0,481.0,314.0,289.0,4.0,81.0,78.0,47.0,38.0,26.0,29.0,80.0,68.0,72.0,71.0,53.0,13.0,64.0,210.0
1779.0,1661.0,1452.0,1080.0,788.0,135.0,371.0,218.0,485.0,589.0,799.0,917.0,481.0,768.0,512.0,466.0,381.0,362.0,349.0,502.0,618.0,275.0,111.0,197.0,94.0,24.0,19.0,12.0,77.0,84.5,383.0,505.0,379.0,6.0,55.0,46.0,40.0,11.0,14.0,12.0,102.0,87.0,70.0,55.0,40.0,21.0,77.0,170.0
1721.0,1603.0,1396.0,1052.0,779.0,148.0,344.0,266.0,438.0,609.0,817.0,935.0,451.0,670.0,459.0,416.0,436.0,280.0,319.0,509.0,621.0,252.0,106.0,186.0,91.0,26.0,19.0,13.0,66.0,75.7,373.0,373.0,349.0,6.0,59.0,65.0,69.0,17.0,32.0,31.0,94.0,92.0,71.0,84.0,45.0,29.0,80.0,210.0
1641.0,1563.0,1367.0,1029.0,712.0,135.0,338.0,220.0,440.0,558.0,754.0,832.0,436.0,692.0,481.0,424.0,441.0,309.0,316.0,516.0,612.0,260.0,99.0,177.0,81.0,23.0,18.0,13.0,70.0,73.5,314.0,319.0,310.0,3.0,79.0,67.0,47.0,38.0,28.0,41.0,116.0,88.0,51.0,67.0,40.0,30.0,71.0,210.0
1784.0,1657.0,1452.0,1088.0,770.0,128.0,364.0,232.0,489.0,596.0,801.0,928.0,471.0,761.0,500.0,457.0,404.0,331.0,335.0,509.0,621.0,262.0,103.0,197.0,91.0,24.0,20.0,14.0,77.0,85.1,461.0,491.0,533.0,5.0,68.0,66.0,55.0,40.0,46.0,49.0,94.0,63.0,89.0,70.0,45.0,26.0,64.0,120.0
1661.0,1556.0,1358.0,1030.0,770.0,164.0,328.0,259.0,436.0,587.0,785.0,890.0,444.0,707.0,479.0,430.0,452.0,344.0,321.0,496.0,623.0,255.0,99.0,189.0,80.0,23.0,17.0,14.0,64.0,80.0,235.0,177.0,191.0,5.0,75.0,76.0,46.0,37.0,23.0,25.0,120.0,94.0,46.0,71.0,41.0,14.0,33.0,210.0
1788.0,1683.0,1458.0,1099.0,803.0,157.0,359.0,230.0,489.0,589.0,814.0,919.0,473.0,743.0,461.0,421.0,432.0,302.0,337.0,545.0,658.0,277.0,104.0,197.0,94.0,23.0,17.0,14.0,70.0,80.6,324.0,334.0,196.0,4.0,71.0,68.0,60.0,17.0,20.0,26.0,110.0,67.0,81.0,62.0,37.0,31.0,67.0,120.0
1608.0,1494.0,1296.0,981.0,732.0,148.0,315.0,236.0,411.0,551.0,750.0,863.0,421.0,643.0,490.0,422.0,424.0,311.0,306.0,480.0,603.0,243.0,100.0,185.0,85.0,22.0,17.0,13.0,65.0,71.1,324.0,299.0,244.0,6.0,70.0,64.0,49.0,34.0,24.0,37.0,114.0,72.0,70.0,68.0,41.0,22.0,46.0,120.0
1728.0,1599.0,1398.0,1048.0,770.0,146.0,350.0,246.0,460.0,596.0,797.0,926.0,439.0,725.0,479.0,452.0,390.0,289.0,335.0,482.0,616.0,266.0,95.0,185.0,91.0,26.0,19.0,14.0,72.0,75.4,422.0,466.0,323.0,6.0,66.0,70.0,49.0,13.0,27.0,35.0,88.0,55.0,70.0,69.0,41.0,21.0,42.0,170.0
1797.0,1692.0,1458.0,1100.0,837.0,159.0,359.0,262.0,451.0,621.0,855.0,959.0,472.0,725.0,568.0,502.0,405.0,349.0,366.0,485.0,641.0,276.0,112.0,191.0,98.0,26.0,20.0,13.0,76.0,100.0,432.0,481.0,497.0,5.0,60.0,59.0,54.0,22.0,35.0,28.0,104.0,64.0,42.0,75.0,31.0,14.0,56.0,170.0
1824.0,1641.0,1425.0,1045.0,817.0,110.0,380.0,249.0,502.0,629.0,846.0,1028.0,498.0,772.0,477.0,458.0,373.0,264.0,356.0,523.0,647.0,274.0,100.0,197.0,87.0,23.0,18.0,15.0,68.0,74.2,373.0,280.0,205.0,3.0,75.0,80.0,47.0,25.0,47.0,32.0,102.0,95.0,60.0,62.0,46.0,22.0,64.0,80.0
1688.0,1610.0,1407.0,1055.0,761.0,146.0,352.0,208.0,458.0,560.0,763.0,841.0,449.0,694.0,450.0,407.0,412.0,289.0,318.0,567.0,658.0,247.0,95.0,179.0,81.0,21.0,17.0,13.0,65.0,64.5,275.0,245.0,251.0,4.0,58.0,72.0,58.0,14.0,20.0,20.0,108.0,89.0,75.0,79.0,37.0,27.0,35.0,170.0
1717.0,1590.0,1385.0,1042.0,781.0,157.0,343.0,226.0,447.0,569.0,774.0,901.0,424.0,663.0,479.0,442.0,425.0,224.0,311.0,489.0,607.0,232.0,91.0,174.0,78.0,19.0,14.0,11.0,59.0,66.9,353.0,284.0,226.0,4.0,72.0,74.0,58.0,25.0,28.0,25.0,107.0,88.0,71.0,82.0,49.0,24.0,56.0,210.0
1824.0,1710.0,1510.0,1116.0,788.0,141.0,393.0,241.0,511.0,634.0,834.0,948.0,498.0,783.0,520.0,466.0,403.0,313.0,355.0,518.0,638.0,283.0,103.0,207.0,89.0,26.0,20.0,13.0,67.0,90.3,530.0,775.0,452.0,10.0,69.0,60.0,50.0,34.0,22.0,33.0,104.0,76.0,69.0,76.0,50.0,19.0,39.0,210.0
1679.0,1561.0,1383.0,1037.0,719.0,113.0,345.0,275.0,431.0,621.0,799.0,917.0,458.0,772.0,522.0,420.0,390.0,362.0,340.0,473.0,596.0,266.0,87.0,189.0,85.0,23.0,18.0,13.0,79.0,75.8,353.0,343.0,291.0,5.0,43.0,48.0,33.0,33.0,12.0,20.0,82.0,93.0,41.0,74.0,53.0,23.0,45.0,210.0
1621.0,1521.0,1309.0,977.0,721.0,135.0,332.0,233.0,420.0,565.0,777.0,877.0,435.0,716.0,499.0,445.0,392.0,320.0,321.0,453.0,589.0,254.0,103.0,177.0,88.0,26.0,18.0,12.0,72.0,72.5,314.0,329.0,348.0,7.0,39.0,26.0,44.0,17.0,22.0,15.0,85.0,59.0,33.0,72.0,39.0,10.0,50.0,170.0
1634.0,1545.0,1327.0,986.0,721.0,133.0,341.0,220.0,436.0,560.0,779.0,868.0,432.0,658.0,447.0,438.0,370.0,266.0,316.0,480.0,612.0,255.0,107.0,185.0,88.0,24.0,15.0,11.0,64.0,63.7,412.0,343.0,196.0,6.0,57.0,63.0,62.0,27.0,31.0,29.0,93.0,75.0,57.0,69.0,49.0,17.0,55.0,170.0
1741.0,1625.0,1385.0,1026.0,721.0,141.0,359.0,215.0,462.0,574.0,814.0,930.0,477.0,739.0,521.0,445.0,404.0,284.0,332.0,500.0,616.0,276.0,104.0,220.0,97.0,26.0,18.0,13.0,79.0,77.7,441.0,461.0,359.0,3.0,71.0,68.0,52.0,24.0,28.0,34.0,111.0,78.0,79.0,69.0,54.0,29.0,48.0,210.0
1833.0,1726.0,1536.0,1165.0,843.0,144.0,371.0,267.0,514.0,638.0,828.0,935.0,488.0,774.0,512.0,444.0,379.0,315.0,375.0,520.0,652.0,287.0,101.0,193.0,88.0,24.0,18.0,12.0,70.0,85.6,471.0,481.0,363.0,6.0,56.0,61.0,34.0,19.0,32.0,25.0,103.0,93.0,55.0,73.0,44.0,26.0,52.0,170.0
1741.0,1630.0,1452.0,1097.0,781.0,168.0,355.0,270.0,460.0,625.0,803.0,915.0,470.0,730.0,508.0,439.0,479.0,329.0,331.0,494.0,614.0,264.0,109.0,201.0,88.0,24.0,17.0,14.0,73.0,90.4,392.0,373.0,307.0,6.0,69.0,72.0,55.0,17.0,20.0,27.0,111.0,99.0,79.0,71.0,36.0,27.0,58.0,210.0
1552.0,1443.0,1262.0,964.0,710.0,135.0,298.0,235.0,413.0,534.0,714.0,823.0,425.0,645.0,477.0,417.0,374.0,313.0,330.0,438.0,576.0,243.0,85.0,168.0,75.0,21.0,17.0,11.0,61.0,63.0,294.0,422.0,283.0,5.0,55.0,58.0,31.0,22.0,13.0,25.0,97.0,68.0,56.0,77.0,45.0,27.0,51.0,80.0
1634.0,1525.0,1342.0,1011.0,723.0,159.0,331.0,193.0,427.0,525.0,707.0,817.0,445.0,692.0,447.0,405.0,466.0,322.0,329.0,545.0,678.0,256.0,94.0,189.0,75.0,20.0,15.0,14.0,67.0,68.7,196.0,177.0,202.0,3.0,66.0,74.0,49.0,30.0,18.0,21.0,89.0,107.0,36.0,74.0,50.0,14.0,44.0,170.0
1657.0,1592.0,1363.0,1032.0,750.0,144.0,330.0,235.0,442.0,565.0,794.0,859.0,447.0,721.0,531.0,466.0,364.0,338.0,332.0,502.0,618.0,233.0,95.0,171.0,87.0,24.0,17.0,11.0,60.0,79.0,353.0,451.0,374.0,7.0,55.0,57.0,30.0,31.0,38.0,31.0,83.0,75.0,68.0,74.0,43.0,23.0,53.0,170.0
1599.0,1490.0,1314.0,996.0,692.0,126.0,318.0,207.0,449.0,525.0,701.0,810.0,455.0,712.0,466.0,391.0,359.0,277.0,343.0,476.0,594.0,240.0,87.0,182.0,80.0,20.0,17.0,12.0,60.0,55.3,412.0,270.0,223.0,5.0,62.0,63.0,16.0,10.0,29.0,25.0,100.0,87.0,72.0,79.0,49.0,28.0,63.0,170.0
1717.0,1581.0,1398.0,1051.0,779.0,153.0,347.0,217.0,445.0,565.0,748.0,883.0,439.0,676.0,549.0,469.0,423.0,322.0,330.0,538.0,647.0,239.0,91.0,178.0,77.0,22.0,16.0,12.0,62.0,77.8,314.0,348.0,323.0,6.0,61.0,74.0,42.0,27.0,34.0,36.0,123.0,77.0,52.0,71.0,51.0,22.0,49.0,170.0
1810.0,1706.0,1516.0,1149.0,819.0,139.0,368.0,235.0,502.0,603.0,792.0,897.0,496.0,830.0,549.0,459.0,398.0,333.0,370.0,551.0,676.0,271.0,95.0,197.0,94.0,24.0,18.0,13.0,79.0,91.5,373.0,373.0,288.0,5.0,53.0,63.0,52.0,25.0,34.0,40.0,86.0,89.0,65.0,67.0,55.0,16.0,49.0,260.0
1717.0,1621.0,1396.0,1049.0,783.0,141.0,347.0,234.0,449.0,580.0,805.0,901.0,435.0,712.0,516.0,434.0,443.0,329.0,321.0,514.0,636.0,251.0,93.0,174.0,77.0,21.0,15.0,12.0,64.0,81.7,353.0,368.0,254.0,5.0,78.0,71.0,48.0,17.0,29.0,30.0,105.0,84.0,59.0,66.0,49.0,22.0,56.0,170.0
1552.0,1478.0,1278.0,983.0,734.0,159.0,295.0,252.0,362.0,547.0,748.0,821.0,397.0,645.0,546.0,434.0,458.0,335.0,293.0,509.0,614.0,224.0,94.0,165.0,77.0,22.0,17.0,10.0,69.0,81.4,265.0,353.0,331.0,5.0,50.0,47.0,37.0,18.0,25.0,27.0,115.0,92.0,67.0,61.0,42.0,28.0,50.0,120.0
1706.0,1603.0,1400.0,1046.0,790.0,121.0,354.0,239.0,458.0,594.0,797.0,899.0,446.0,765.0,498.0,427.0,364.0,320.0,314.0,494.0,607.0,259.0,90.0,185.0,86.0,25.0,18.0,13.0,85.0,72.0,294.0,353.0,286.0,4.0,76.0,50.0,53.0,34.0,32.0,36.0,80.0,84.0,52.0,83.0,49.0,12.0,60.0,210.0
